customer_id,contact_date,age,job,marital,education,age_group
2896,2024-11-09,64,Entrepreneur,married,tertiary,Elderly
2897,2024-11-09,35,Management,single,tertiary,Young Adult
2898,2024-11-09,24,Student,single,secondary,Young Adult
2899,2024-11-10,42,Management,married,tertiary,Middle Aged
2900,2024-11-10,40,Management,married,tertiary,Middle Aged
2901,2024-11-10,33,Management,married,tertiary,Young Adult
2902,2024-11-10,71,Housemaid,divorced,primary,Elderly
2903,2024-11-10,52,Unemployed,married,secondary,Middle Aged
2904,2024-11-10,47,Admin,married,secondary,Middle Aged
2905,2024-11-11,49,Management,married,primary,Middle Aged
2906,2024-11-11,26,Management,single,tertiary,Young Adult
2907,2024-11-11,40,Management,married,tertiary,Middle Aged
2908,2024-11-11,32,Technician,single,tertiary,Young Adult
2909,2024-11-11,33,Services,married,secondary,Young Adult
2910,2024-11-11,35,Management,married,tertiary,Young Adult
2911,2024-11-11,53,Management,married,tertiary,Middle Aged
2912,2024-11-11,20,Student,single,unknown,Young Adult
2913,2024-11-11,44,Self-Employed,divorced,tertiary,Middle Aged
2914,2024-11-11,21,Student,single,secondary,Young Adult
2915,2024-11-12,36,Blue-Collar,single,secondary,Young Adult
2916,2024-11-12,31,Management,single,tertiary,Young Adult
2917,2024-11-12,42,Technician,married,secondary,Middle Aged
2918,2024-11-12,33,Services,married,secondary,Young Adult
2919,2024-11-12,29,Management,single,tertiary,Young Adult
2920,2024-11-12,30,Unemployed,single,secondary,Young Adult
2921,2024-11-12,32,Management,married,tertiary,Young Adult
2922,2024-11-12,54,Unknown,married,secondary,Middle Aged
2923,2024-11-12,82,Retired,divorced,tertiary,Elderly
2924,2024-11-12,47,Management,married,tertiary,Middle Aged
2925,2024-11-12,48,Blue-Collar,married,secondary,Middle Aged
2926,2024-11-12,77,Retired,divorced,secondary,Elderly
2927,2024-11-12,38,Admin,married,secondary,Young Adult
2928,2024-11-12,27,Student,single,tertiary,Young Adult
2929,2024-11-12,43,Services,single,secondary,Middle Aged
2930,2024-11-12,33,Technician,married,secondary,Young Adult
2931,2024-11-12,27,Admin,single,secondary,Young Adult
2932,2024-11-13,76,Retired,married,primary,Elderly
2933,2024-11-13,81,Retired,married,primary,Elderly
2934,2024-11-13,71,Retired,married,primary,Elderly
2935,2024-11-13,39,Admin,married,secondary,Young Adult
2936,2024-11-13,18,Student,single,primary,Young Adult
2937,2024-11-13,58,Services,divorced,secondary,Middle Aged
2938,2024-11-13,44,Technician,divorced,secondary,Middle Aged
2939,2024-11-13,67,Retired,married,secondary,Elderly
2940,2024-11-13,31,Services,single,secondary,Young Adult
2941,2024-11-13,61,Retired,married,secondary,Elderly
2942,2024-11-13,36,Technician,single,secondary,Young Adult
2943,2024-11-13,56,Retired,married,primary,Middle Aged
2944,2024-11-13,24,Student,single,secondary,Young Adult
2945,2024-11-16,33,Admin,married,secondary,Young Adult
2946,2024-11-16,34,Blue-Collar,single,unknown,Young Adult
2947,2024-11-16,58,Admin,married,secondary,Middle Aged
2948,2024-11-16,64,Retired,married,unknown,Elderly
2949,2024-11-16,27,Blue-Collar,single,secondary,Young Adult
2950,2024-11-16,63,Management,married,tertiary,Elderly
2951,2024-11-16,23,Student,single,secondary,Young Adult
2952,2024-11-16,37,Technician,single,tertiary,Young Adult
2953,2024-11-16,43,Management,married,tertiary,Middle Aged
2954,2024-11-16,35,Technician,married,tertiary,Young Adult
2955,2024-11-16,33,Blue-Collar,married,primary,Young Adult
2956,2024-11-16,75,Retired,married,tertiary,Elderly
2957,2024-11-17,40,Admin,married,tertiary,Middle Aged
2958,2024-11-17,52,Management,married,tertiary,Middle Aged
2959,2024-11-17,55,Technician,divorced,tertiary,Middle Aged
2960,2024-11-17,71,Retired,married,secondary,Elderly
2961,2024-11-17,78,Retired,married,tertiary,Elderly
2962,2024-11-17,35,Technician,married,secondary,Young Adult
2963,2024-11-17,52,Technician,married,secondary,Middle Aged
2964,2024-11-25,31,Management,single,tertiary,Young Adult
2965,2024-11-25,31,Admin,single,secondary,Young Adult
2966,2024-11-25,38,Management,married,unknown,Young Adult
2967,2024-11-25,28,Student,single,secondary,Young Adult
2968,2024-11-25,72,Retired,married,secondary,Elderly
2969,2024-11-25,29,Admin,single,secondary,Young Adult
2970,2024-11-25,46,Housemaid,married,secondary,Middle Aged
2971,2024-11-27,53,Technician,married,secondary,Middle Aged
2972,2024-11-30,58,Technician,married,secondary,Middle Aged
2973,2024-11-30,22,Student,single,tertiary,Young Adult
2974,2024-12-02,28,Admin,married,secondary,Young Adult
2975,2024-12-02,31,Technician,married,secondary,Young Adult
2976,2024-12-02,26,Blue-Collar,single,tertiary,Young Adult
2977,2024-12-02,60,Retired,divorced,tertiary,Elderly
2978,2024-12-03,29,Technician,single,secondary,Young Adult
2979,2024-12-03,36,Admin,divorced,tertiary,Young Adult
2980,2024-12-03,68,Retired,married,tertiary,Elderly
2981,2024-12-03,48,Management,married,tertiary,Middle Aged
2982,2024-12-03,53,Unemployed,married,primary,Middle Aged
2983,2024-12-03,39,Technician,married,secondary,Young Adult
2984,2024-12-03,28,Services,single,secondary,Young Adult
2985,2024-12-04,72,Retired,married,unknown,Elderly
2986,2024-12-04,29,Management,single,tertiary,Young Adult
2987,2024-12-04,26,Student,single,tertiary,Young Adult
2988,2024-12-04,49,Management,married,tertiary,Middle Aged
2989,2024-12-04,43,Management,single,tertiary,Middle Aged
2990,2024-12-04,28,Student,single,unknown,Young Adult
2991,2024-12-04,44,Admin,single,secondary,Middle Aged
2992,2024-12-04,73,Retired,divorced,primary,Elderly
2993,2024-12-07,39,Management,married,tertiary,Young Adult
2994,2024-12-07,29,Student,single,secondary,Young Adult
2995,2024-12-07,31,Technician,married,secondary,Young Adult
2996,2024-12-07,30,Student,single,secondary,Young Adult
2997,2024-12-07,50,Admin,married,secondary,Middle Aged
2998,2024-12-09,42,Management,married,tertiary,Middle Aged
2999,2024-12-09,37,Admin,married,secondary,Young Adult
3000,2024-12-09,49,Technician,married,secondary,Middle Aged
3001,2024-12-09,59,Unemployed,married,secondary,Middle Aged
3002,2024-12-09,80,Retired,married,primary,Elderly
3003,2024-12-09,86,Retired,single,secondary,Elderly
3004,2024-12-09,69,Retired,married,unknown,Elderly
3005,2024-12-09,79,Retired,married,secondary,Elderly
3006,2024-12-09,36,Services,married,secondary,Young Adult
3007,2024-12-10,49,Management,married,tertiary,Middle Aged
3008,2024-12-10,69,Retired,married,secondary,Elderly
3009,2024-12-10,66,Retired,married,unknown,Elderly
3010,2024-12-10,32,Management,divorced,tertiary,Young Adult
3011,2024-12-10,47,Management,single,tertiary,Middle Aged
3012,2024-12-10,58,Management,married,tertiary,Middle Aged
3013,2024-12-10,64,Retired,married,primary,Elderly
3014,2024-12-10,72,Retired,married,primary,Elderly
3015,2024-12-11,79,Retired,married,primary,Elderly
3016,2024-12-14,30,Technician,married,secondary,Young Adult
3017,2024-12-14,36,Management,married,tertiary,Young Adult
3018,2024-12-15,53,Entrepreneur,married,tertiary,Middle Aged
3019,2024-12-15,34,Management,married,tertiary,Young Adult
3020,2024-12-15,29,Student,single,secondary,Young Adult
3021,2024-12-16,29,Management,single,tertiary,Young Adult
3022,2024-12-16,81,Retired,divorced,secondary,Elderly
3023,2024-12-16,57,Retired,married,secondary,Middle Aged
3024,2024-12-16,72,Retired,married,secondary,Elderly
3025,2024-12-17,34,Services,married,secondary,Young Adult
3026,2024-12-17,57,Management,divorced,unknown,Middle Aged
3027,2024-12-17,66,Housemaid,married,primary,Elderly
3028,2024-12-18,27,Student,single,secondary,Young Adult
3029,2024-12-18,50,Management,married,tertiary,Middle Aged
3030,2024-12-18,75,Retired,divorced,secondary,Elderly
3031,2024-12-21,50,Services,married,secondary,Middle Aged
3032,2024-12-21,32,Admin,single,secondary,Young Adult
3033,2024-12-21,59,Retired,married,primary,Middle Aged
3034,2024-12-21,68,Retired,married,secondary,Elderly
3035,2024-12-21,31,Technician,married,tertiary,Young Adult
3036,2024-12-21,64,Self-Employed,married,tertiary,Elderly
3037,2024-12-22,30,Unemployed,divorced,secondary,Young Adult
3038,2024-12-22,60,Admin,married,secondary,Elderly
3039,2024-12-22,35,Management,single,tertiary,Young Adult
3040,2024-12-22,72,Retired,married,primary,Elderly
3041,2024-12-23,30,Blue-Collar,married,primary,Young Adult
3042,2024-12-24,52,Unemployed,divorced,secondary,Middle Aged
3043,2024-12-28,33,Management,married,tertiary,Young Adult
3044,2024-12-28,84,Retired,married,secondary,Elderly
3045,2024-12-28,43,Management,married,tertiary,Middle Aged
3046,2024-12-28,39,Technician,single,tertiary,Young Adult
3047,2024-12-28,25,Technician,married,tertiary,Young Adult
3048,2024-12-28,38,Admin,married,secondary,Young Adult
3049,2024-12-28,44,Management,married,unknown,Middle Aged
3050,2024-12-29,20,Student,single,unknown,Young Adult
3051,2024-12-29,32,Management,single,tertiary,Young Adult
3052,2024-12-29,23,Services,single,secondary,Young Adult
3053,2024-12-29,35,Unemployed,married,secondary,Young Adult
3054,2024-12-29,61,Management,married,secondary,Elderly
3055,2024-12-30,46,Management,divorced,tertiary,Middle Aged
3056,2024-01-08,70,Retired,married,primary,Elderly
3057,2024-01-11,25,Technician,single,secondary,Young Adult
3058,2024-01-11,57,Retired,married,secondary,Middle Aged
3059,2024-01-11,55,Admin,married,secondary,Middle Aged
3060,2024-01-11,33,Management,married,tertiary,Young Adult
3061,2024-01-11,73,Retired,married,primary,Elderly
3062,2024-01-12,34,Unemployed,single,secondary,Young Adult
3063,2024-01-12,31,Technician,single,secondary,Young Adult
3064,2024-01-12,25,Blue-Collar,single,secondary,Young Adult
3065,2024-01-12,30,Technician,married,tertiary,Young Adult
3066,2024-01-12,28,Self-Employed,single,tertiary,Young Adult
3067,2024-01-12,21,Student,single,secondary,Young Adult
3068,2024-01-12,87,Retired,married,primary,Elderly
3069,2024-01-13,22,Student,single,secondary,Young Adult
3070,2024-01-13,28,Self-Employed,single,tertiary,Young Adult
3071,2024-01-13,31,Unemployed,married,tertiary,Young Adult
3072,2024-01-13,60,Retired,married,secondary,Elderly
3073,2024-01-13,41,Technician,single,unknown,Middle Aged
3074,2024-01-13,24,Student,single,secondary,Young Adult
3075,2024-01-13,54,Management,divorced,tertiary,Middle Aged
3076,2024-01-14,35,Technician,single,tertiary,Young Adult
3077,2024-01-14,70,Retired,divorced,primary,Elderly
3078,2024-01-14,62,Blue-Collar,married,secondary,Elderly
3079,2024-01-14,59,Technician,married,primary,Middle Aged
3080,2024-01-14,48,Unemployed,married,secondary,Middle Aged
3081,2024-01-14,45,Admin,married,secondary,Middle Aged
3082,2024-01-14,36,Admin,married,unknown,Young Adult
3083,2024-01-14,33,Services,single,secondary,Young Adult
3084,2024-01-14,32,Admin,married,secondary,Young Adult
3085,2024-01-15,60,Retired,divorced,tertiary,Elderly
3086,2024-01-15,39,Management,married,tertiary,Young Adult
3087,2024-01-15,37,Admin,single,secondary,Young Adult
3088,2024-01-15,85,Retired,married,primary,Elderly
3089,2024-01-18,79,Retired,married,primary,Elderly
3090,2024-01-18,64,Retired,married,secondary,Elderly
3091,2024-01-18,42,Technician,married,secondary,Middle Aged
3092,2024-01-18,47,Blue-Collar,married,secondary,Middle Aged
3093,2024-01-18,66,Retired,married,secondary,Elderly
3094,2024-01-25,61,Retired,married,secondary,Elderly
3095,2024-01-25,27,Admin,married,tertiary,Young Adult
3096,2024-01-25,63,Retired,married,secondary,Elderly
3097,2024-01-25,36,Management,married,tertiary,Young Adult
3098,2024-01-25,38,Unemployed,married,primary,Young Adult
3099,2024-01-26,92,Retired,married,unknown,Elderly
3100,2024-01-26,77,Retired,married,secondary,Elderly
3101,2024-01-27,30,Admin,single,secondary,Young Adult
3102,2024-01-27,81,Retired,married,primary,Elderly
3103,2024-01-27,42,Unknown,single,unknown,Middle Aged
3104,2024-01-27,48,Admin,divorced,secondary,Middle Aged
3105,2024-01-27,52,Services,married,secondary,Middle Aged
3106,2024-01-27,38,Housemaid,divorced,secondary,Young Adult
3107,2024-01-27,61,Admin,married,unknown,Elderly
3108,2024-01-27,20,Student,single,unknown,Young Adult
3109,2024-01-27,39,Admin,married,secondary,Young Adult
3110,2024-01-27,44,Technician,married,secondary,Middle Aged
3111,2024-01-28,73,Retired,married,primary,Elderly
3112,2024-01-28,36,Student,single,tertiary,Young Adult
3113,2024-01-28,48,Management,married,tertiary,Middle Aged
3114,2024-01-28,52,Services,married,secondary,Middle Aged
3115,2024-01-28,30,Blue-Collar,married,secondary,Young Adult
3116,2024-01-28,36,Management,married,tertiary,Young Adult
3117,2024-01-28,80,Retired,married,primary,Elderly
3118,2024-01-28,33,Technician,married,tertiary,Young Adult
3119,2024-01-28,56,Technician,married,tertiary,Middle Aged
3120,2024-01-28,54,Admin,married,secondary,Middle Aged
3121,2024-01-28,34,Admin,married,tertiary,Young Adult
3122,2024-01-28,66,Retired,married,tertiary,Elderly
3123,2024-01-28,52,Blue-Collar,married,primary,Middle Aged
3124,2024-01-29,60,Retired,married,secondary,Elderly
3125,2024-01-29,28,Admin,single,secondary,Young Adult
3126,2024-01-29,56,Retired,divorced,primary,Middle Aged
3127,2024-01-29,36,Technician,married,tertiary,Young Adult
3128,2024-01-29,45,Management,single,tertiary,Middle Aged
3129,2024-02-01,60,Management,married,unknown,Elderly
3130,2024-02-01,33,Entrepreneur,single,secondary,Young Adult
3131,2024-02-01,77,Retired,married,tertiary,Elderly
3132,2024-02-02,66,Retired,married,primary,Elderly
3133,2024-02-02,45,Management,married,tertiary,Middle Aged
3134,2024-02-02,30,Student,single,unknown,Young Adult
3135,2024-02-03,56,Services,married,secondary,Middle Aged
3136,2024-02-03,64,Housemaid,married,unknown,Elderly
3137,2024-02-03,30,Technician,single,tertiary,Young Adult
3138,2024-02-03,33,Technician,married,secondary,Young Adult
3139,2024-02-03,72,Retired,married,primary,Elderly
3140,2024-02-03,44,Technician,married,tertiary,Middle Aged
3141,2024-02-03,37,Admin,single,secondary,Young Adult
3142,2024-02-03,52,Blue-Collar,married,secondary,Middle Aged
3143,2024-02-03,37,Technician,single,secondary,Young Adult
3144,2024-02-03,34,Management,married,tertiary,Young Adult
3145,2024-02-03,78,Retired,married,unknown,Elderly
3146,2024-02-03,45,Admin,married,secondary,Middle Aged
3147,2024-02-03,68,Retired,married,tertiary,Elderly
3148,2024-02-03,53,Management,married,tertiary,Middle Aged
3149,2024-02-04,39,Services,married,secondary,Young Adult
3150,2024-02-04,55,Management,divorced,tertiary,Middle Aged
3151,2024-02-04,32,Student,single,tertiary,Young Adult
3152,2024-02-04,76,Retired,married,primary,Elderly
3153,2024-02-04,35,Admin,divorced,secondary,Young Adult
3154,2024-02-04,55,Admin,married,secondary,Middle Aged
3155,2024-02-04,41,Technician,single,tertiary,Middle Aged
3156,2024-02-04,35,Unemployed,single,tertiary,Young Adult
3157,2024-02-04,80,Retired,married,secondary,Elderly
3158,2024-02-04,38,Technician,married,secondary,Young Adult
3159,2024-02-04,48,Blue-Collar,married,secondary,Middle Aged
3160,2024-02-05,25,Management,married,unknown,Young Adult
3161,2024-02-05,36,Admin,single,tertiary,Young Adult
3162,2024-02-05,29,Housemaid,single,tertiary,Young Adult
3163,2024-02-05,58,Unemployed,married,secondary,Middle Aged
3164,2024-02-08,46,Blue-Collar,married,secondary,Middle Aged
3165,2024-02-08,23,Admin,single,tertiary,Young Adult
3166,2024-02-08,67,Retired,divorced,secondary,Elderly
3167,2024-02-08,30,Management,married,tertiary,Young Adult
3168,2024-02-08,22,Student,single,secondary,Young Adult
3169,2024-02-08,45,Admin,married,secondary,Middle Aged
3170,2024-02-08,40,Management,married,tertiary,Middle Aged
3171,2024-02-08,35,Management,married,tertiary,Young Adult
3172,2024-02-09,33,Student,married,secondary,Young Adult
3173,2024-02-09,60,Technician,married,secondary,Elderly
3174,2024-02-09,24,Student,single,tertiary,Young Adult
3175,2024-02-09,18,Student,single,unknown,Young Adult
3176,2024-02-09,65,Entrepreneur,married,tertiary,Elderly
3177,2024-02-09,27,Management,single,tertiary,Young Adult
3178,2024-02-09,35,Admin,single,secondary,Young Adult
3179,2024-02-09,39,Blue-Collar,single,tertiary,Young Adult
3180,2024-02-09,53,Admin,married,secondary,Middle Aged
3181,2024-02-09,23,Student,single,secondary,Young Adult
3182,2024-02-09,34,Admin,married,secondary,Young Adult
3183,2024-02-09,36,Management,single,tertiary,Young Adult
3184,2024-02-10,52,Unemployed,married,secondary,Middle Aged
3185,2024-02-10,36,Student,single,unknown,Young Adult
3186,2024-02-10,61,Retired,married,tertiary,Elderly
3187,2024-02-10,58,Technician,married,secondary,Middle Aged
3188,2024-02-10,48,Unemployed,divorced,secondary,Middle Aged
3189,2024-02-10,34,Management,divorced,tertiary,Young Adult
3190,2024-02-10,58,Management,married,secondary,Middle Aged
3191,2024-02-10,39,Technician,divorced,secondary,Young Adult
3192,2024-02-11,44,Management,married,tertiary,Middle Aged
3193,2024-02-11,54,Unknown,married,secondary,Middle Aged
3194,2024-02-11,27,Student,single,tertiary,Young Adult
3195,2024-02-11,77,Retired,married,secondary,Elderly
3196,2024-02-11,30,Admin,single,secondary,Young Adult
3197,2024-02-11,61,Retired,married,tertiary,Elderly
3198,2024-02-11,76,Retired,married,primary,Elderly
3199,2024-02-11,28,Blue-Collar,married,secondary,Young Adult
3200,2024-02-11,35,Management,married,tertiary,Young Adult
3201,2024-02-11,59,Technician,married,secondary,Middle Aged
3202,2024-02-11,42,Blue-Collar,married,secondary,Middle Aged
3203,2024-02-11,35,Self-Employed,single,tertiary,Young Adult
3204,2024-02-11,71,Retired,married,secondary,Elderly
