customer_id,contact_date,credit_on_default,annual_balance,housing_loan,personal_loan
3557,2024-05-25,no,265,yes,no
3558,2024-05-25,no,70,no,no
3559,2024-05-25,no,388,no,no
3560,2024-05-25,no,1727,no,no
3561,2024-05-26,no,205,no,no
3562,2024-05-26,no,2881,no,no
3563,2024-05-26,no,846,no,no
3564,2024-05-26,no,2266,no,no
3565,2024-05-26,no,742,no,no
3566,2024-05-26,no,2149,yes,no
3567,2024-05-26,no,344,no,no
3568,2024-05-26,no,1430,no,no
3569,2024-05-27,no,265,yes,no
3570,2024-05-27,no,38,no,no
3571,2024-05-27,no,3538,no,no
3572,2024-05-27,no,973,no,no
3573,2024-05-27,no,1831,no,no
3574,2024-05-27,no,641,no,no
3575,2024-05-27,no,1047,no,no
3576,2024-05-28,no,8103,no,no
3577,2024-05-28,no,523,yes,no
3578,2024-05-28,no,0,no,no
3579,2024-05-31,no,515,no,no
3580,2024-06-01,no,8304,no,no
3581,2024-06-01,no,1368,no,no
3582,2024-06-01,no,272,yes,no
3583,2024-06-01,no,-46,yes,no
3584,2024-06-01,no,168,no,no
3585,2024-06-01,no,515,no,no
3586,2024-06-01,no,223,yes,no
3587,2024-06-02,no,228,yes,no
3588,2024-06-02,no,644,no,no
3589,2024-06-02,no,330,no,no
3590,2024-06-02,no,952,no,no
3591,2024-06-04,no,1165,no,no
3592,2024-06-08,no,0,yes,no
3593,2024-06-08,no,2823,yes,no
3594,2024-06-08,no,1490,no,no
3595,2024-06-09,no,48,no,no
3596,2024-06-09,no,187,no,no
3597,2024-06-09,no,8304,no,no
3598,2024-06-09,no,276,no,no
3599,2024-06-09,no,147,no,no
3600,2024-06-09,no,323,no,no
3601,2024-06-13,no,799,no,no
3602,2024-06-14,no,2540,no,no
3603,2024-06-14,no,322,no,no
3604,2024-06-14,no,495,no,no
3605,2024-06-14,no,358,no,no
3606,2024-06-14,no,2371,no,no
3607,2024-06-14,no,53,no,no
3608,2024-06-14,no,861,no,no
3609,2024-06-14,no,602,no,no
3610,2024-06-14,no,4041,no,no
3611,2024-06-14,no,275,no,no
3612,2024-06-14,no,12,no,no
3613,2024-06-14,no,1742,no,no
3614,2024-06-14,no,46,yes,no
3615,2024-06-15,no,2027,no,no
3616,2024-06-15,no,3221,no,no
3617,2024-06-15,no,1720,no,no
3618,2024-06-15,no,2033,no,no
3619,2024-06-15,no,3189,no,no
3620,2024-06-16,no,2946,no,no
3621,2024-06-16,no,1230,no,no
3622,2024-06-17,no,572,no,no
3623,2024-06-17,no,1435,no,no
3624,2024-06-17,no,403,no,no
3625,2024-06-17,no,1071,no,no
3626,2024-06-17,no,3301,yes,no
3627,2024-06-17,no,1723,no,no
3628,2024-06-17,no,705,no,no
3629,2024-06-17,no,955,no,yes
3630,2024-06-18,no,303,no,no
3631,2024-06-22,no,3287,no,no
3632,2024-06-23,no,109,no,no
3633,2024-06-23,no,224,no,no
3634,2024-06-23,no,538,no,no
3635,2024-06-23,no,5397,no,no
3636,2024-06-24,no,1957,no,no
3637,2024-06-24,no,774,no,no
3638,2024-06-24,no,1188,no,no
3639,2024-06-25,no,1167,yes,yes
3640,2024-06-25,no,2611,yes,no
3641,2024-06-25,no,3145,no,no
3642,2024-06-25,no,825,no,no
3643,2024-06-25,no,122,no,no
3644,2024-06-28,no,334,yes,no
3645,2024-06-28,no,623,no,no
3646,2024-06-28,no,86,no,no
3647,2024-06-28,no,976,no,no
3648,2024-06-28,no,393,no,no
3649,2024-06-28,no,293,no,no
3650,2024-06-28,no,476,no,no
3651,2024-06-28,no,2724,no,no
3652,2024-06-28,no,2391,no,no
3653,2024-06-29,no,11,no,no
3654,2024-06-29,no,54,yes,no
3655,2024-06-29,no,3109,no,no
3656,2024-06-29,no,3126,yes,no
3657,2024-06-29,no,488,no,no
3658,2024-06-29,no,978,no,no
3659,2024-06-29,no,718,yes,no
3660,2024-06-29,no,3255,no,no
3661,2024-06-30,no,1544,yes,no
3662,2024-06-30,no,0,no,no
3663,2024-06-30,no,4071,no,no
3664,2024-06-30,no,29080,no,no
3665,2024-07-01,no,12569,no,no
3666,2024-07-01,no,2896,no,no
3667,2024-07-02,no,196,no,no
3668,2024-07-02,no,1027,no,no
3669,2024-07-02,no,463,no,yes
3670,2024-07-02,no,3511,no,no
3671,2024-07-02,no,224,no,no
3672,2024-07-05,no,198,no,no
3673,2024-07-05,no,0,yes,no
3674,2024-07-06,no,674,yes,no
3675,2024-07-06,no,623,no,no
3676,2024-07-06,no,558,no,no
3677,2024-07-06,no,259,no,no
3678,2024-07-06,no,432,yes,no
3679,2024-07-07,no,159,no,no
3680,2024-07-07,no,657,no,no
3681,2024-07-07,no,1808,no,no
3682,2024-07-07,no,392,no,no
3683,2024-07-08,no,6651,no,no
3684,2024-07-08,no,2795,no,no
3685,2024-07-08,yes,1414,yes,no
3686,2024-07-08,no,2666,no,no
3687,2024-07-08,no,668,no,no
3688,2024-07-08,no,502,no,no
3689,2024-07-08,no,1809,no,no
3690,2024-07-08,no,267,no,no
3691,2024-07-08,no,2473,no,no
3692,2024-07-08,no,372,no,no
3693,2024-07-08,no,484,no,no
3694,2024-07-09,no,1767,yes,no
3695,2024-07-09,no,491,no,no
3696,2024-07-09,no,558,no,no
3697,2024-07-09,no,337,no,no
3698,2024-07-10,no,654,no,no
3699,2024-07-12,no,2427,no,no
3700,2024-07-12,no,386,no,no
3701,2024-07-12,no,251,no,no
3702,2024-07-12,no,1044,no,no
3703,2024-07-12,no,2907,yes,no
3704,2024-07-13,no,828,no,no
3705,2024-07-13,no,1857,yes,no
3706,2024-07-13,no,1962,no,no
3707,2024-07-13,no,2787,no,no
3708,2024-07-13,no,1123,no,no
3709,2024-07-13,no,643,no,no
3710,2024-07-13,no,62,no,no
3711,2024-07-13,no,2007,no,no
3712,2024-07-13,no,3463,no,yes
3713,2024-07-14,no,482,no,no
3714,2024-07-14,no,1298,no,no
3715,2024-07-14,no,5329,no,no
3716,2024-07-14,no,6181,no,no
3717,2024-07-14,no,1255,no,no
3718,2024-07-14,no,132,no,no
3719,2024-07-14,no,2733,no,no
3720,2024-07-14,no,4189,no,no
3721,2024-07-14,no,724,yes,no
3722,2024-07-14,no,205,no,no
3723,2024-07-15,no,154,no,no
3724,2024-07-15,no,232,no,no
3725,2024-07-15,no,979,yes,no
3726,2024-07-15,no,5021,no,no
3727,2024-07-15,no,2469,yes,no
3728,2024-07-15,no,180,no,no
3729,2024-07-15,no,658,no,no
3730,2024-07-16,no,2918,no,yes
3731,2024-07-16,no,588,no,no
3732,2024-07-16,no,423,no,no
3733,2024-07-16,no,302,no,no
3734,2024-07-16,no,414,no,yes
3735,2024-07-16,no,817,no,no
3736,2024-07-16,no,183,no,no
3737,2024-07-19,no,806,no,no
3738,2024-07-19,no,9299,no,no
3739,2024-07-19,no,478,no,no
3740,2024-07-19,no,1057,no,no
3741,2024-07-19,no,762,no,no
3742,2024-07-19,no,31472,no,no
3743,2024-07-19,no,1090,no,no
3744,2024-07-20,no,3738,yes,no
3745,2024-07-20,no,1277,no,no
3746,2024-07-20,no,756,no,no
3747,2024-07-20,no,1636,no,no
3748,2024-07-21,no,300,no,no
3749,2024-07-21,no,321,no,no
3750,2024-07-22,no,1295,no,no
3751,2024-07-22,no,839,no,no
3752,2024-07-22,no,1974,no,no
3753,2024-07-22,no,2855,no,no
3754,2024-07-22,no,5475,no,no
3755,2024-07-22,no,536,yes,no
3756,2024-07-22,no,1279,yes,no
3757,2024-07-22,no,775,no,no
3758,2024-07-23,no,203,no,no
3759,2024-07-23,no,146,no,no
3760,2024-07-23,no,4124,yes,no
3761,2024-07-23,no,14968,no,no
3762,2024-07-23,no,1451,yes,no
3763,2024-07-23,no,3026,no,no
3764,2024-07-23,no,431,no,no
3765,2024-07-23,no,985,yes,no
3766,2024-07-26,no,243,no,no
3767,2024-07-26,no,1707,yes,no
3768,2024-07-26,no,5511,no,no
3769,2024-07-26,no,8,no,no
3770,2024-07-26,no,10861,no,no
3771,2024-07-27,no,373,no,yes
3772,2024-07-27,no,1807,no,no
3773,2024-07-27,no,2776,yes,no
3774,2024-07-27,no,1058,no,no
3775,2024-07-28,no,0,no,no
3776,2024-07-28,no,1381,no,no
3777,2024-07-28,no,204,no,no
3778,2024-07-28,no,267,yes,no
3779,2024-07-28,no,311,no,no
3780,2024-07-28,no,306,no,no
3781,2024-07-29,no,752,no,no
3782,2024-07-29,no,1574,no,no
3783,2024-07-29,no,1181,no,no
3784,2024-07-29,no,1761,yes,no
3785,2024-07-29,no,4629,yes,no
3786,2024-07-29,no,154,no,no
3787,2024-07-29,no,4112,no,no
3788,2024-07-29,no,11650,yes,no
3789,2024-07-29,no,6138,no,no
3790,2024-07-29,no,264,no,no
3791,2024-07-29,no,2144,no,no
3792,2024-07-29,no,482,no,no
3793,2024-07-30,no,0,no,no
3794,2024-07-30,no,4831,no,no
3795,2024-07-30,no,12067,no,no
3796,2024-07-30,no,1227,no,no
3797,2024-07-30,no,1232,no,no
3798,2024-08-02,no,275,no,no
3799,2024-08-02,no,369,no,no
3800,2024-08-02,no,240,yes,no
3801,2024-08-02,no,2398,yes,no
3802,2024-08-02,no,2785,no,no
3803,2024-08-02,no,62,yes,no
3804,2024-08-03,no,1377,yes,no
3805,2024-08-03,no,163,no,no
3806,2024-08-03,no,1199,no,no
3807,2024-08-03,no,569,no,no
3808,2024-08-03,no,0,yes,no
3809,2024-08-03,no,1989,no,no
3810,2024-08-03,no,46,no,no
3811,2024-08-03,no,372,yes,no
3812,2024-08-03,no,2812,no,no
3813,2024-08-03,no,2952,no,no
3814,2024-08-04,no,569,no,no
3815,2024-08-04,no,2812,no,no
3816,2024-08-04,no,1199,no,no
3817,2024-08-04,no,3904,no,no
3818,2024-08-04,no,156,no,no
3819,2024-08-04,no,205,no,no
3820,2024-08-04,no,1625,no,no
3821,2024-08-04,no,415,no,no
3822,2024-08-04,no,1812,no,no
3823,2024-08-04,no,775,no,no
3824,2024-08-04,no,180,no,no
3825,2024-08-04,no,46,no,no
3826,2024-08-04,no,4017,no,no
3827,2024-08-05,no,437,no,no
3828,2024-08-05,no,318,no,no
3829,2024-08-05,no,1646,yes,no
3830,2024-08-05,no,470,no,no
3831,2024-08-05,no,3591,yes,no
3832,2024-08-05,no,2037,no,no
3833,2024-08-05,no,2979,no,no
3834,2024-08-05,no,1092,no,no
3835,2024-08-05,no,661,yes,no
3836,2024-08-05,no,2196,no,no
3837,2024-08-05,no,417,yes,no
3838,2024-08-05,no,2077,no,no
3839,2024-08-06,no,2283,no,no
3840,2024-08-06,no,1536,no,no
3841,2024-08-06,no,446,no,no
3842,2024-08-06,no,5,no,no
3843,2024-08-06,no,216,no,no
3844,2024-08-06,no,565,no,no
3845,2024-08-06,no,476,no,no
3846,2024-08-06,no,-32,no,yes
3847,2024-08-06,no,1348,yes,no
3848,2024-08-06,no,228,no,no
3849,2024-08-06,no,1859,no,no
3850,2024-08-06,no,2306,no,no
3851,2024-08-09,no,2038,no,no
3852,2024-08-09,no,824,yes,no
3853,2024-08-10,no,348,no,no
3854,2024-08-10,no,1515,yes,no
3855,2024-08-10,no,1514,no,no
3856,2024-08-10,no,94,no,no
3857,2024-08-10,no,2325,no,no
3858,2024-08-10,no,417,no,no
3859,2024-08-10,no,3450,no,no
3860,2024-08-10,no,2543,no,no
3861,2024-08-10,no,464,no,no
3862,2024-08-10,no,1853,no,no
3863,2024-08-11,no,272,no,no
3864,2024-08-11,no,1925,no,no
3865,2024-08-11,no,2331,no,no
3866,2024-08-11,no,324,no,no
3867,2024-08-11,no,116,no,no
3868,2024-08-11,no,1779,no,no
3869,2024-08-11,no,346,no,no
3870,2024-08-11,no,353,no,no
3871,2024-08-11,no,27696,no,no
3872,2024-08-11,no,2155,no,yes
3873,2024-08-12,no,413,yes,no
3874,2024-08-12,no,2590,no,no
3875,2024-08-12,no,320,yes,no
3876,2024-08-12,no,1454,yes,no
3877,2024-08-12,no,1382,yes,no
3878,2024-08-12,no,2427,no,no
3879,2024-08-12,no,2498,no,no
3880,2024-08-12,no,1003,no,no
3881,2024-08-12,no,2007,yes,no
3882,2024-08-12,no,926,no,no
3883,2024-08-12,no,632,no,no
3884,2024-08-12,no,2206,no,no
3885,2024-08-13,no,1830,yes,no
3886,2024-08-13,no,814,no,no
3887,2024-08-13,no,5275,no,no
3888,2024-08-13,no,2129,no,no
3889,2024-08-13,no,2717,no,no
3890,2024-08-13,no,341,no,no
3891,2024-08-13,no,2885,no,no
3892,2024-08-13,no,523,no,no
3893,2024-08-16,no,4256,yes,no
3894,2024-08-16,no,484,yes,no
3895,2024-08-16,no,535,no,no
3896,2024-08-19,no,431,no,no
3897,2024-08-31,no,1269,no,no
3898,2024-08-31,no,0,yes,no
3899,2024-08-31,no,211,no,no
3900,2024-08-31,no,4012,no,no
3901,2024-08-31,no,625,no,yes
3902,2024-09-01,no,1584,yes,no
3903,2024-09-01,no,315,no,no
3904,2024-09-01,no,200,no,no
3905,2024-09-01,no,589,no,no
3906,2024-09-01,no,-205,no,no
3907,2024-09-01,no,-46,yes,no
3908,2024-09-01,no,8304,no,no
3909,2024-09-01,no,308,no,no
3910,2024-09-01,no,1113,no,no
3911,2024-09-01,no,992,no,yes
3912,2024-09-01,no,272,yes,no
3913,2024-09-01,no,1413,no,no
3914,2024-09-02,no,1819,no,no
3915,2024-09-02,no,1623,yes,no
3916,2024-09-02,no,630,no,no
3917,2024-09-02,no,2975,no,no
3918,2024-09-02,no,7968,no,no
3919,2024-09-02,no,154,no,no
3920,2024-09-03,no,5169,yes,no
3921,2024-09-03,no,228,yes,no
3922,2024-09-03,no,4945,yes,no
3923,2024-09-06,no,1708,no,no
3924,2024-09-06,no,0,yes,no
3925,2024-09-06,no,1584,no,no
3926,2024-09-06,no,1707,yes,no
3927,2024-09-06,no,952,no,no
3928,2024-09-06,no,1978,no,no
3929,2024-09-06,no,1105,yes,no
3930,2024-09-06,no,52,yes,no
3931,2024-09-07,no,6771,no,no
3932,2024-09-07,no,890,yes,no
3933,2024-09-07,no,56,no,no
3934,2024-09-07,no,1644,no,no
3935,2024-09-08,no,151,yes,no
3936,2024-09-08,no,0,yes,no
3937,2024-09-08,no,2240,no,no
3938,2024-09-08,no,957,no,no
3939,2024-09-08,no,689,no,no
3940,2024-09-08,no,2161,no,no
3941,2024-09-08,no,1527,no,no
3942,2024-09-08,no,8304,no,no
3943,2024-09-08,no,698,no,no
3944,2024-09-09,no,494,no,no
3945,2024-09-09,no,2801,yes,yes
3946,2024-09-09,no,4761,no,no
3947,2024-09-09,no,834,no,no
3948,2024-09-09,no,139,no,no
3949,2024-09-09,no,12,yes,no
3950,2024-09-09,no,877,no,no
3951,2024-09-09,no,2066,no,yes
3952,2024-09-09,no,555,yes,no
3953,2024-09-09,no,48,no,no
3954,2024-09-09,no,235,no,no
3955,2024-09-09,no,1595,no,no
3956,2024-09-10,no,5741,no,no
3957,2024-09-10,no,426,no,no
3958,2024-09-10,no,187,no,no
3959,2024-09-10,no,166,no,no
3960,2024-09-13,no,1416,no,no
3961,2024-09-13,no,1189,no,no
3962,2024-09-13,no,486,no,no
3963,2024-09-14,no,0,no,no
3964,2024-09-14,no,2557,yes,no
3965,2024-09-14,no,3138,no,no
3966,2024-09-14,no,1720,no,no
3967,2024-09-14,no,1765,no,no
3968,2024-09-14,no,1506,no,no
3969,2024-09-15,no,3585,no,no
3970,2024-09-15,no,262,no,no
3971,2024-09-15,no,1093,yes,yes
3972,2024-09-15,no,76,no,no
3973,2024-09-15,no,4680,no,no
3974,2024-09-15,no,1477,no,no
3975,2024-09-15,no,3561,no,no
3976,2024-09-15,no,3340,no,no
3977,2024-09-16,no,1071,no,no
3978,2024-09-16,no,247,no,no
3979,2024-09-16,no,112,no,no
3980,2024-09-16,no,527,no,no
3981,2024-09-16,no,2580,no,no
3982,2024-09-16,no,975,no,no
3983,2024-09-16,no,2986,no,no
3984,2024-09-16,no,2048,no,no
3985,2024-09-16,no,2785,no,no
3986,2024-09-16,no,127,no,no
3987,2024-09-17,no,0,no,no
3988,2024-09-17,no,4951,no,no
3989,2024-09-17,no,488,yes,no
3990,2024-09-17,no,1154,no,no
3991,2024-09-17,no,624,no,no
3992,2024-09-20,no,4343,yes,no
3993,2024-09-22,no,2367,no,no
3994,2024-09-22,no,283,yes,no
3995,2024-09-22,no,6403,no,no
3996,2024-09-22,no,802,no,no
3997,2024-09-22,no,3735,no,no
3998,2024-09-22,no,2693,no,no
3999,2024-09-23,no,0,yes,yes
4000,2024-09-23,no,1027,no,no
4001,2024-09-23,no,3902,no,no
4002,2024-09-23,no,243,yes,no
4003,2024-09-23,no,0,no,no
4004,2024-09-23,no,1055,no,no
4005,2024-09-23,no,60,yes,no
4006,2024-09-23,no,5397,no,no
4007,2024-09-23,no,217,no,no
4008,2024-09-23,no,6551,no,no
4009,2024-09-24,no,303,no,no
4010,2024-09-24,no,2093,no,no
4011,2024-09-24,no,1167,yes,yes
4012,2024-09-24,no,2376,yes,no
4013,2024-09-27,no,0,no,no
4014,2024-09-27,no,949,no,no
4015,2024-09-27,no,393,no,no
4016,2024-09-28,no,2678,no,no
4017,2024-09-29,no,11,no,no
4018,2024-09-29,no,4416,no,no
4019,2024-09-29,no,390,no,no
4020,2024-09-29,no,1934,no,no
4021,2024-10-06,no,3511,no,no
4022,2024-10-06,no,1696,no,no
4023,2024-10-06,no,1278,no,no
4024,2024-10-06,no,1011,no,no
4025,2024-10-06,no,2939,no,no
4026,2024-10-06,no,3466,no,no
4027,2024-10-06,no,372,no,no
4028,2024-10-06,no,549,no,no
4029,2024-10-08,no,1102,no,no
4030,2024-10-08,no,973,no,no
4031,2024-10-08,no,491,no,no
4032,2024-10-08,no,3337,yes,no
4033,2024-10-08,no,368,no,no
4034,2024-10-11,no,326,no,no
4035,2024-10-11,no,12264,no,no
4036,2024-10-11,no,203,no,no
4037,2024-10-11,no,502,no,no
4038,2024-10-11,no,346,no,no
4039,2024-10-12,no,4328,no,no
4040,2024-10-12,no,279,no,no
4041,2024-10-12,no,131,yes,no
4042,2024-10-13,no,2646,no,no
4043,2024-10-13,no,6,yes,no
4044,2024-10-13,no,1579,no,no
4045,2024-10-13,no,2007,no,no
4046,2024-10-14,no,1,no,no
4047,2024-10-14,no,469,no,no
4048,2024-10-14,no,643,no,no
4049,2024-10-15,no,514,no,no
4050,2024-10-15,no,1289,no,no
4051,2024-10-18,no,3676,no,no
4052,2024-10-18,no,0,no,no
4053,2024-10-18,no,104,no,yes
4054,2024-10-18,no,159,yes,no
4055,2024-10-18,no,728,yes,yes
4056,2024-10-18,no,107,no,no
4057,2024-10-19,no,1946,no,no
4058,2024-10-19,no,1519,no,no
4059,2024-10-19,no,5112,no,no
4060,2024-10-20,no,1090,no,no
4061,2024-10-20,no,4833,no,no
4062,2024-10-21,no,1925,no,no
4063,2024-10-21,no,335,no,no
4064,2024-10-21,no,371,yes,yes
4065,2024-10-21,no,5475,no,no
4066,2024-10-21,no,203,no,no
4067,2024-10-21,no,50,no,yes
4068,2024-10-21,no,11862,no,no
4069,2024-10-21,no,820,no,no
4070,2024-10-21,no,791,no,no
4071,2024-10-21,no,1279,yes,no
4072,2024-10-22,no,455,no,no
4073,2024-10-22,no,536,yes,no
4074,2024-10-22,no,1693,yes,no
4075,2024-10-25,no,1495,no,no
4076,2024-10-25,no,985,yes,no
4077,2024-10-25,no,935,no,no
4078,2024-10-25,no,410,no,no
4079,2024-10-25,no,51,yes,yes
4080,2024-10-25,no,679,no,no
4081,2024-10-25,no,1780,yes,no
4082,2024-10-26,no,222,no,no
4083,2024-10-26,no,1210,no,no
4084,2024-10-26,no,1693,no,no
4085,2024-10-27,no,876,no,no
4086,2024-10-27,no,3308,no,no
4087,2024-10-27,no,0,no,no
4088,2024-10-27,no,822,no,no
4089,2024-10-27,no,0,no,no
4090,2024-11-08,no,3904,no,no
4091,2024-11-08,no,2488,no,no
4092,2024-11-08,no,88,no,no
4093,2024-11-09,no,121,no,no
4094,2024-11-09,no,0,no,no
4095,2024-11-09,no,0,yes,no
4096,2024-11-09,no,464,no,no
4097,2024-11-09,no,79,no,no
4098,2024-11-10,no,2557,yes,no
4099,2024-11-11,no,272,no,no
4100,2024-11-11,no,2543,no,no
4101,2024-11-12,no,1224,yes,no
4102,2024-11-12,no,320,yes,no
4103,2024-11-16,no,4256,yes,no
4104,2024-11-16,no,1168,yes,no
4105,2024-11-16,no,703,yes,no
4106,2024-11-16,no,136,no,no
4107,2024-11-16,no,3810,yes,no
4108,2024-11-16,no,765,no,no
4109,2024-11-16,no,1146,no,no
4110,2024-11-16,no,358,no,no
4111,2024-11-16,no,1511,yes,no
4112,2024-11-16,no,557,yes,no
4113,2024-11-17,no,583,no,no
4114,2024-11-17,no,557,no,no
4115,2024-11-17,no,113,no,no
4116,2024-11-17,no,2850,no,no
4117,2024-11-17,no,505,no,yes
4118,2024-11-17,no,825,no,no
4119,2024-11-17,no,5715,no,no
4120,2024-06-20,no,-215,no,no
4121,2024-08-20,no,2239,no,no
4122,2024-03-23,no,376,yes,no
4123,2024-04-14,no,15485,no,no
4124,2024-06-04,no,2918,no,yes
4125,2024-08-20,no,67,no,no
4126,2024-06-02,no,1664,no,no
4127,2024-07-28,no,192,no,no
4128,2024-07-19,no,1519,no,no
4129,2024-04-17,no,0,no,no
4130,2024-05-05,no,0,yes,yes
4131,2024-06-02,no,4708,no,no
4132,2024-02-02,no,3283,no,no
4133,2024-02-11,no,1211,no,no
4134,2024-08-06,no,347,no,no
4135,2024-03-12,no,423,no,no
4136,2024-04-20,no,3982,no,no
4137,2024-02-17,no,2506,no,no
4138,2024-08-10,no,697,no,no
4139,2024-08-18,no,456,no,yes
4140,2024-02-23,no,324,no,yes
4141,2024-06-19,no,5768,yes,no
4142,2024-08-08,no,1517,no,no
4143,2024-09-03,no,0,no,no
4144,2024-05-25,no,482,no,no
4145,2024-08-07,no,638,no,no
4146,2024-10-12,no,2524,no,no
4147,2024-07-13,no,4539,no,no
4148,2024-05-08,no,2039,yes,no
4149,2024-05-27,no,128,no,no
4150,2024-04-07,no,4787,yes,no
4151,2024-06-02,no,1147,no,no
4152,2024-09-09,no,1978,no,no
4153,2024-07-17,no,51,yes,no
4154,2024-05-13,yes,-122,yes,no
4155,2024-05-28,no,294,yes,yes
4156,2024-05-28,no,922,no,no
4157,2024-01-14,no,51,yes,yes
4158,2024-06-03,no,694,yes,no
4159,2024-06-18,no,607,yes,no
4160,2024-11-10,no,2155,no,yes
4161,2024-10-14,no,159,no,no
4162,2024-02-10,no,7050,no,no
4163,2024-11-18,no,1055,no,no
4164,2024-09-15,no,8165,no,no
4165,2024-09-16,no,376,no,no
4166,2024-03-03,no,3701,no,no
4167,2024-11-19,no,644,yes,no
4168,2024-03-10,no,3623,no,no
4169,2024-11-03,no,360,no,no
4170,2024-02-02,no,284,yes,no
4171,2024-06-03,no,1893,yes,no
4172,2024-08-04,no,69,no,yes
4173,2024-05-14,no,1355,yes,no
4174,2024-06-12,no,1506,no,no
4175,2024-07-18,no,1393,yes,no
4176,2024-05-21,no,487,yes,no
4177,2024-09-16,no,655,no,no
4178,2024-08-04,no,1788,no,no
4179,2024-06-02,no,0,yes,no
4180,2024-08-21,no,41,no,no
4181,2024-08-11,no,215,no,no
4182,2024-02-26,no,1187,no,no
4183,2024-01-27,no,0,no,no
4184,2024-11-12,no,1213,no,no
4185,2024-09-03,no,653,no,no
4186,2024-06-04,no,3426,no,no
4187,2024-05-25,no,238,no,no
4188,2024-06-20,no,1690,no,no
4189,2024-07-22,no,0,no,no
4190,2024-02-09,no,27,yes,no
4191,2024-08-06,no,681,no,no
4192,2024-06-12,no,18188,yes,no
4193,2024-11-19,no,1006,yes,no
4194,2024-06-19,no,1352,no,no
4195,2024-02-18,no,2340,no,no
4196,2024-06-05,no,366,no,no
4197,2024-05-11,no,-374,yes,no
4198,2024-08-31,no,1231,no,no
4199,2024-02-10,no,1347,yes,yes
4200,2024-02-12,no,1778,no,no
4201,2024-04-12,no,2201,no,no
4202,2024-07-17,no,0,yes,no
4203,2024-08-11,no,2557,yes,no
4204,2024-08-05,no,0,yes,no
4205,2024-07-28,no,1320,no,no
4206,2024-08-10,no,0,no,no
4207,2024-07-27,no,0,no,no
4208,2024-11-21,no,22125,no,yes
4209,2024-11-18,no,6188,no,no
4210,2024-12-09,no,1077,yes,yes
4211,2024-05-06,no,45248,yes,no
4212,2024-05-19,no,3291,yes,no
4213,2024-05-30,no,562,yes,no
4214,2024-08-21,no,1046,yes,no
4215,2024-08-12,no,87,no,no
4216,2024-04-22,no,10281,no,no
4217,2024-04-22,no,429,yes,no
4218,2024-06-19,no,3648,no,no
4219,2024-05-04,no,863,yes,no
4220,2024-08-25,no,3,no,no
4221,2024-02-05,no,2648,no,no
4222,2024-04-30,no,0,yes,no
4223,2024-09-29,no,0,no,no
4224,2024-09-23,no,655,no,no
4225,2024-05-28,no,854,yes,no
4226,2024-10-26,no,858,no,no
4227,2024-05-26,no,567,no,no
4228,2024-05-13,no,399,yes,no
4229,2024-07-11,no,257,no,no
4230,2024-03-18,no,3735,no,no
4231,2024-02-05,no,57,no,no
4232,2024-07-14,no,1235,no,no
4233,2024-05-12,no,257,yes,no
4234,2024-08-06,no,401,no,no
4235,2024-03-23,no,3290,no,no
4236,2024-11-08,no,297,no,no
4237,2024-02-12,no,33,no,no
4238,2024-05-25,no,1179,no,no
4239,2024-06-05,no,471,no,no
4240,2024-07-15,no,938,no,no
4241,2024-02-27,no,1636,yes,no
4242,2024-08-26,no,1243,no,no
4243,2024-02-04,no,0,yes,no
4244,2024-08-12,no,1679,no,no
4245,2024-07-29,no,2022,no,no
4246,2024-09-03,no,2033,no,no
4247,2024-05-06,no,869,no,no
4248,2024-02-26,no,3611,no,no
4249,2024-11-25,no,3624,no,no
4250,2024-06-30,no,2488,no,no
4251,2024-11-17,no,2228,no,no
4252,2024-04-30,no,4,no,no
4253,2024-01-28,no,2557,no,no
4254,2024-11-18,no,1390,yes,no
4255,2024-05-04,no,1228,yes,no
4256,2024-05-26,no,1265,yes,yes
4257,2024-03-15,no,6046,yes,yes
4258,2024-10-11,no,816,yes,no
4259,2024-09-28,no,0,no,no
4260,2024-04-05,no,118,no,no
4261,2024-07-16,no,1165,no,no
4262,2024-09-22,no,99,no,no
4263,2024-05-04,no,1697,no,no
4264,2024-05-11,no,866,yes,no
4265,2024-03-02,no,0,no,no
4266,2024-11-21,no,5301,no,no
4267,2024-09-07,no,7918,no,no
4268,2024-08-28,no,1,no,no
4269,2024-04-30,no,160,no,no
4270,2024-05-18,no,414,yes,no
4271,2024-09-07,no,406,no,no
4272,2024-04-09,no,0,yes,no
4273,2024-10-06,no,655,no,no
4274,2024-03-16,no,514,no,no
4275,2024-04-13,no,11766,yes,no
4276,2024-07-15,no,0,no,yes
4277,2024-07-07,no,2892,no,no
4278,2024-09-18,no,762,no,no
4279,2024-11-02,no,2037,no,no
4280,2024-07-30,no,255,no,yes
4281,2024-08-07,no,1536,no,no
4282,2024-08-18,no,0,no,no
4283,2024-05-06,no,2,yes,yes
4284,2024-05-07,no,1435,yes,no
4285,2024-08-18,no,1219,no,no
4286,2024-11-12,no,2971,no,no
4287,2024-02-06,no,440,no,no
4288,2024-09-17,no,3301,yes,no
4289,2024-09-14,no,2321,no,no
4290,2024-03-27,no,213,no,no
4291,2024-03-18,no,0,no,no
4292,2024-08-10,no,108,no,no
4293,2024-04-30,no,920,no,no
4294,2024-06-17,no,1031,no,no
4295,2024-03-05,no,294,no,no
4296,2024-10-22,no,527,no,yes
4297,2024-03-04,no,1030,no,no
4298,2024-05-25,no,2503,no,no
4299,2024-08-05,no,1547,no,no
4300,2024-04-29,no,1,yes,no
