age,job,marital,education,credit_on_default,annual_balance,housing_loan,personal_loan,contact_type,contact_day,contact_month,contact_duration,campaign_contacts,days_last_contacted,previous_contacts,poutcome,age_group,customer_id,sale,deposit
32,Admin,married,secondary,no,51,yes,yes,cellular,7,Jul,297,1,-1,0,unknown,Young Adult,2385,1,yes
31,Management,married,tertiary,no,1032,no,no,cellular,7,Jul,284,1,-1,0,unknown,Young Adult,2386,1,yes
37,Services,married,secondary,no,981,no,no,cellular,7,Jul,682,2,386,1,success,Young Adult,2387,1,yes
40,Technician,single,tertiary,no,431,no,no,cellular,7,Jul,180,2,-1,0,unknown,Middle Aged,2388,1,yes
66,Retired,married,secondary,no,203,no,no,cellular,7,Jul,376,1,-1,0,unknown,Elderly,2389,1,yes
37,Management,married,tertiary,no,3737,no,no,cellular,7,Jul,224,1,-1,0,unknown,Young Adult,2390,1,yes
38,Unemployed,married,primary,no,7005,yes,no,cellular,7,Jul,370,1,412,1,failure,Young Adult,2391,1,yes
27,Student,single,secondary,no,111,no,no,cellular,7,Jul,495,2,-1,0,unknown,Young Adult,2392,1,yes
58,Retired,married,primary,no,565,no,no,telephone,7,Jul,876,1,-1,0,unknown,Middle Aged,2393,1,yes
49,Housemaid,married,primary,no,889,no,no,telephone,7,Jul,388,1,-1,0,unknown,Middle Aged,2394,1,yes
31,Management,single,secondary,no,202,yes,no,cellular,8,Jul,167,1,62,1,failure,Young Adult,2395,1,yes
31,Management,single,tertiary,no,307,no,no,cellular,8,Jul,361,1,229,2,failure,Young Adult,2396,1,yes
38,Student,married,unknown,no,0,no,no,cellular,8,Jul,341,1,385,1,failure,Young Adult,2397,1,yes
79,Retired,married,primary,no,429,no,no,telephone,8,Jul,1006,2,-1,0,unknown,Elderly,2398,1,yes
71,Retired,married,tertiary,no,4388,no,no,cellular,8,Jul,896,2,-1,0,unknown,Elderly,2399,1,yes
52,Technician,married,tertiary,no,2557,no,no,cellular,8,Jul,340,1,156,1,other,Middle Aged,2400,1,yes
55,Management,married,unknown,no,3122,no,no,cellular,8,Jul,349,1,-1,0,unknown,Middle Aged,2401,1,yes
46,Blue-Collar,married,secondary,no,922,yes,no,telephone,8,Jul,576,1,-1,0,unknown,Middle Aged,2402,1,yes
28,Management,single,tertiary,no,3796,no,no,cellular,8,Jul,315,2,-1,0,unknown,Young Adult,2403,1,yes
22,Student,single,secondary,no,185,no,no,cellular,8,Jul,153,1,-1,0,unknown,Young Adult,2404,1,yes
49,Management,single,tertiary,no,151,yes,no,cellular,8,Jul,97,3,-1,0,unknown,Middle Aged,2405,1,yes
20,Student,single,unknown,no,829,no,no,cellular,9,Jul,253,2,-1,0,unknown,Young Adult,2406,1,yes
19,Student,single,primary,no,103,no,no,cellular,10,Jul,104,2,-1,0,unknown,Young Adult,2407,1,yes
34,Blue-Collar,single,primary,no,79,no,no,telephone,10,Jul,336,4,-1,0,unknown,Young Adult,2408,1,yes
73,Management,married,tertiary,no,1609,no,no,cellular,14,Jul,169,2,-1,0,unknown,Elderly,2409,1,yes
27,Management,single,tertiary,no,2489,no,no,cellular,15,Jul,323,2,163,2,other,Young Adult,2410,1,yes
59,Blue-Collar,divorced,primary,no,989,no,no,cellular,20,Jul,125,2,-1,0,unknown,Middle Aged,2411,1,yes
25,Student,single,tertiary,no,58,no,no,cellular,24,Jul,139,5,-1,0,unknown,Young Adult,2412,1,yes
44,Entrepreneur,single,unknown,no,323,no,no,cellular,28,Jul,332,2,181,2,failure,Middle Aged,2413,1,yes
28,Management,single,tertiary,no,5474,no,no,cellular,28,Jul,486,5,-1,0,unknown,Young Adult,2414,1,yes
25,Management,single,tertiary,no,219,no,no,cellular,4,Aug,576,1,96,1,success,Young Adult,2415,1,yes
28,Management,married,tertiary,no,1240,no,no,cellular,4,Aug,849,1,-1,0,unknown,Young Adult,2416,1,yes
52,Admin,married,secondary,no,1228,yes,yes,cellular,4,Aug,218,1,-1,0,unknown,Middle Aged,2417,1,yes
57,Management,married,tertiary,no,1660,no,no,cellular,4,Aug,642,1,-1,0,unknown,Middle Aged,2418,1,yes
49,Management,divorced,tertiary,no,914,no,no,cellular,4,Aug,185,1,-1,0,unknown,Middle Aged,2419,1,yes
33,Technician,married,tertiary,no,1699,no,no,cellular,4,Aug,600,1,-1,0,unknown,Young Adult,2420,1,yes
47,Technician,married,secondary,no,1167,yes,no,cellular,4,Aug,505,1,96,6,success,Middle Aged,2421,1,yes
68,Retired,married,secondary,no,19317,yes,no,cellular,4,Aug,249,1,-1,0,unknown,Elderly,2422,1,yes
40,Technician,single,tertiary,no,1646,yes,no,cellular,4,Aug,173,1,92,5,success,Middle Aged,2423,1,yes
46,Management,married,tertiary,no,242,no,no,cellular,4,Aug,120,2,96,1,success,Middle Aged,2424,1,yes
29,Technician,single,secondary,no,382,no,no,cellular,5,Aug,409,4,-1,0,unknown,Young Adult,2425,1,yes
55,Management,divorced,tertiary,no,2383,no,no,cellular,5,Aug,1019,2,63,2,success,Middle Aged,2426,1,yes
30,Self-Employed,married,tertiary,no,2666,no,no,cellular,5,Aug,475,2,93,4,success,Young Adult,2427,1,yes
49,Admin,divorced,secondary,no,1718,no,yes,cellular,5,Aug,211,1,-1,0,unknown,Middle Aged,2428,1,yes
48,Management,married,tertiary,no,1147,no,no,cellular,5,Aug,389,1,64,2,success,Middle Aged,2429,1,yes
21,Student,single,secondary,no,216,no,no,cellular,5,Aug,414,1,-1,0,unknown,Young Adult,2430,1,yes
45,Admin,married,secondary,no,153,no,no,cellular,5,Aug,277,1,-1,0,unknown,Middle Aged,2431,1,yes
43,Management,married,tertiary,no,1791,no,no,cellular,5,Aug,254,1,-1,0,unknown,Middle Aged,2432,1,yes
47,Management,single,tertiary,no,86,no,no,cellular,5,Aug,253,1,97,4,success,Middle Aged,2433,1,yes
27,Management,single,tertiary,no,6791,no,no,cellular,5,Aug,179,2,69,26,other,Young Adult,2434,1,yes
20,Student,married,unknown,no,292,no,no,cellular,5,Aug,385,2,93,1,failure,Young Adult,2435,1,yes
37,Unemployed,single,tertiary,no,1291,no,no,cellular,5,Aug,150,1,97,2,success,Young Adult,2436,1,yes
61,Management,married,tertiary,no,175,no,no,telephone,5,Aug,270,2,-1,0,unknown,Elderly,2437,1,yes
57,Services,single,secondary,no,0,no,no,cellular,6,Aug,355,1,-1,0,unknown,Middle Aged,2438,1,yes
40,Management,married,tertiary,no,0,no,no,cellular,6,Aug,131,2,98,6,success,Middle Aged,2439,1,yes
53,Admin,divorced,secondary,no,0,yes,yes,cellular,6,Aug,1452,1,98,2,failure,Middle Aged,2440,1,yes
65,Unknown,married,unknown,no,4717,no,no,telephone,6,Aug,256,1,-1,0,unknown,Elderly,2441,1,yes
67,Retired,married,tertiary,no,701,no,no,cellular,6,Aug,254,2,-1,0,unknown,Elderly,2442,1,yes
66,Retired,married,tertiary,no,3,no,no,cellular,6,Aug,550,1,-1,0,unknown,Elderly,2443,1,yes
67,Management,married,tertiary,no,405,no,no,cellular,7,Aug,345,2,-1,0,unknown,Elderly,2444,1,yes
57,Retired,married,secondary,no,168,no,no,cellular,7,Aug,342,1,-1,0,unknown,Middle Aged,2445,1,yes
38,Admin,married,tertiary,no,4297,no,no,cellular,7,Aug,206,2,-1,0,unknown,Young Adult,2446,1,yes
56,Management,divorced,tertiary,no,10532,no,no,cellular,7,Aug,324,1,-1,0,unknown,Middle Aged,2447,1,yes
46,Management,married,tertiary,no,4693,no,yes,cellular,7,Aug,79,1,394,2,failure,Middle Aged,2448,1,yes
69,Technician,married,secondary,no,9064,no,no,cellular,7,Aug,714,1,-1,0,unknown,Elderly,2449,1,yes
32,Services,single,secondary,no,6983,no,no,cellular,7,Aug,255,1,-1,0,unknown,Young Adult,2450,1,yes
72,Retired,married,tertiary,no,2,no,no,cellular,7,Aug,147,2,-1,0,unknown,Elderly,2451,1,yes
41,Admin,married,tertiary,no,1536,no,no,cellular,7,Aug,273,1,95,2,failure,Middle Aged,2452,1,yes
72,Retired,married,primary,no,1612,no,no,cellular,7,Aug,530,2,-1,0,unknown,Elderly,2453,1,yes
33,Unemployed,married,secondary,no,1211,no,no,cellular,7,Aug,456,1,-1,0,unknown,Young Adult,2454,1,yes
37,Admin,married,secondary,no,96,no,no,cellular,7,Aug,155,1,99,2,success,Young Adult,2455,1,yes
34,Management,married,tertiary,no,0,yes,no,cellular,7,Aug,262,1,99,2,success,Young Adult,2456,1,yes
44,Admin,single,secondary,no,1534,no,no,cellular,7,Aug,166,1,99,2,other,Middle Aged,2457,1,yes
42,Services,single,secondary,no,3403,yes,no,cellular,7,Aug,215,1,99,1,failure,Middle Aged,2458,1,yes
58,Unemployed,married,secondary,no,687,yes,no,cellular,7,Aug,221,1,99,2,success,Middle Aged,2459,1,yes
34,Technician,married,tertiary,no,7050,no,no,cellular,7,Aug,130,1,-1,0,unknown,Young Adult,2460,1,yes
55,Entrepreneur,divorced,secondary,no,538,yes,no,cellular,7,Aug,353,2,-1,0,unknown,Middle Aged,2461,1,yes
71,Retired,married,primary,no,2600,no,no,cellular,7,Aug,212,1,-1,0,unknown,Elderly,2462,1,yes
23,Student,single,secondary,no,0,no,no,cellular,7,Aug,217,1,99,7,success,Young Adult,2463,1,yes
60,Management,single,tertiary,no,1034,yes,no,cellular,7,Aug,231,3,-1,0,unknown,Elderly,2464,1,yes
18,Student,single,unknown,no,108,no,no,cellular,10,Aug,167,1,-1,0,unknown,Young Adult,2465,1,yes
54,Technician,married,secondary,no,10185,no,no,cellular,10,Aug,559,1,70,2,other,Middle Aged,2466,1,yes
59,Retired,divorced,tertiary,no,3444,no,no,cellular,10,Aug,252,1,185,2,success,Middle Aged,2467,1,yes
32,Self-Employed,single,tertiary,no,1815,no,no,telephone,10,Aug,235,1,102,2,failure,Young Adult,2468,1,yes
61,Self-Employed,divorced,tertiary,no,52587,no,no,cellular,10,Aug,290,1,-1,0,unknown,Elderly,2469,1,yes
31,Management,married,tertiary,no,10884,no,no,cellular,10,Aug,294,3,98,2,success,Young Adult,2470,1,yes
42,Blue-Collar,married,primary,no,201,yes,no,cellular,11,Aug,265,1,103,3,success,Middle Aged,2471,1,yes
42,Unemployed,married,unknown,no,190,no,no,cellular,11,Aug,704,2,-1,0,unknown,Middle Aged,2472,1,yes
42,Services,single,tertiary,no,94,yes,no,cellular,11,Aug,176,2,90,4,failure,Middle Aged,2473,1,yes
70,Housemaid,divorced,primary,no,1311,no,no,cellular,11,Aug,651,1,-1,0,unknown,Elderly,2474,1,yes
57,Technician,married,secondary,no,589,yes,no,cellular,11,Aug,167,1,190,5,failure,Middle Aged,2475,1,yes
60,Retired,married,secondary,no,1853,no,no,cellular,11,Aug,408,1,-1,0,unknown,Elderly,2476,1,yes
53,Blue-Collar,divorced,primary,no,4401,no,no,telephone,11,Aug,254,1,-1,0,unknown,Middle Aged,2477,1,yes
48,Unemployed,divorced,secondary,no,201,no,no,cellular,11,Aug,140,1,-1,0,unknown,Middle Aged,2478,1,yes
30,Management,single,tertiary,no,533,no,no,cellular,11,Aug,229,2,99,4,success,Young Adult,2479,1,yes
39,Management,single,tertiary,no,3840,yes,no,cellular,11,Aug,315,2,-1,0,unknown,Young Adult,2480,1,yes
42,Technician,married,secondary,no,994,yes,no,cellular,11,Aug,149,1,78,5,failure,Middle Aged,2481,1,yes
26,Admin,single,secondary,no,96,no,no,cellular,11,Aug,349,1,70,3,failure,Young Adult,2482,1,yes
46,Management,married,tertiary,no,1600,yes,yes,cellular,11,Aug,1244,1,-1,0,unknown,Middle Aged,2483,1,yes
40,Admin,single,secondary,no,100,yes,no,cellular,11,Aug,221,1,461,1,success,Middle Aged,2484,1,yes
39,Admin,married,secondary,no,260,yes,no,cellular,11,Aug,175,2,116,2,failure,Young Adult,2485,1,yes
58,Self-Employed,married,primary,no,1013,yes,no,cellular,11,Aug,206,1,461,1,failure,Middle Aged,2486,1,yes
42,Blue-Collar,married,secondary,no,413,yes,no,cellular,11,Aug,589,2,-1,0,unknown,Middle Aged,2487,1,yes
31,Services,single,secondary,no,181,no,no,cellular,12,Aug,182,1,104,1,success,Young Adult,2488,1,yes
21,Student,single,secondary,no,123,no,no,telephone,12,Aug,449,1,-1,0,unknown,Young Adult,2489,1,yes
35,Self-Employed,single,tertiary,no,353,no,no,cellular,12,Aug,582,1,-1,0,unknown,Young Adult,2490,1,yes
50,Technician,divorced,unknown,no,2794,no,no,cellular,12,Aug,1336,2,-1,0,unknown,Middle Aged,2491,1,yes
36,Management,single,tertiary,no,3850,yes,no,cellular,12,Aug,239,2,100,4,failure,Young Adult,2492,1,yes
75,Retired,married,primary,no,2970,no,no,cellular,12,Aug,641,1,-1,0,unknown,Elderly,2493,1,yes
20,Student,single,primary,no,6991,no,no,cellular,12,Aug,178,2,-1,0,unknown,Young Adult,2494,1,yes
57,Admin,single,secondary,no,2223,no,no,cellular,12,Aug,1064,1,-1,0,unknown,Middle Aged,2495,1,yes
41,Management,married,tertiary,no,27696,no,no,cellular,12,Aug,147,2,104,1,failure,Middle Aged,2496,1,yes
59,Technician,married,secondary,no,116,no,no,cellular,12,Aug,398,4,422,3,failure,Middle Aged,2497,1,yes
36,Management,married,tertiary,no,2987,yes,no,cellular,12,Aug,307,1,-1,0,unknown,Young Adult,2498,1,yes
18,Student,single,primary,no,608,no,no,cellular,12,Aug,267,1,-1,0,unknown,Young Adult,2499,1,yes
34,Management,single,tertiary,no,48,yes,no,cellular,12,Aug,810,3,93,6,failure,Young Adult,2500,1,yes
55,Management,married,primary,no,113,no,no,cellular,12,Aug,306,1,457,3,failure,Middle Aged,2501,1,yes
33,Blue-Collar,single,secondary,no,498,no,no,cellular,12,Aug,338,2,104,1,success,Young Adult,2502,1,yes
43,Technician,married,tertiary,no,2643,no,no,cellular,12,Aug,188,3,100,5,success,Middle Aged,2503,1,yes
34,Services,married,secondary,no,1337,no,no,cellular,12,Aug,255,2,104,1,success,Young Adult,2504,1,yes
35,Services,married,unknown,no,618,no,no,cellular,12,Aug,293,1,104,1,success,Young Adult,2505,1,yes
43,Technician,single,secondary,no,451,no,no,cellular,12,Aug,289,2,-1,0,unknown,Middle Aged,2506,1,yes
74,Retired,married,primary,no,0,no,no,telephone,13,Aug,562,2,-1,0,unknown,Elderly,2507,1,yes
45,Unemployed,divorced,primary,yes,11,no,no,cellular,13,Aug,489,5,-1,0,unknown,Middle Aged,2508,1,yes
38,Blue-Collar,married,secondary,no,1165,yes,no,cellular,13,Aug,784,3,94,10,failure,Young Adult,2509,1,yes
32,Management,single,tertiary,no,2465,no,no,cellular,13,Aug,414,1,-1,0,unknown,Young Adult,2510,1,yes
29,Admin,single,tertiary,no,41,yes,no,cellular,13,Aug,148,2,-1,0,unknown,Young Adult,2511,1,yes
31,Admin,married,secondary,no,35,no,no,cellular,13,Aug,315,2,105,1,success,Young Adult,2512,1,yes
50,Services,married,secondary,no,3169,no,no,cellular,13,Aug,399,1,430,1,failure,Middle Aged,2513,1,yes
44,Technician,divorced,secondary,no,14,no,no,cellular,13,Aug,234,1,-1,0,unknown,Middle Aged,2514,1,yes
23,Student,single,secondary,no,431,no,no,cellular,13,Aug,496,2,-1,0,unknown,Young Adult,2515,1,yes
56,Management,married,tertiary,no,616,no,no,cellular,13,Aug,293,2,105,2,success,Middle Aged,2516,1,yes
76,Retired,married,primary,no,3324,no,no,cellular,13,Aug,227,2,192,1,failure,Elderly,2517,1,yes
28,Technician,single,secondary,no,113,no,no,cellular,13,Aug,204,3,105,1,failure,Young Adult,2518,1,yes
34,Management,single,tertiary,no,13014,no,no,cellular,13,Aug,738,1,-1,0,unknown,Young Adult,2519,1,yes
56,Retired,married,primary,no,9367,no,no,cellular,13,Aug,320,2,101,2,success,Middle Aged,2520,1,yes
45,Management,single,tertiary,no,2067,yes,no,cellular,13,Aug,393,2,462,1,success,Middle Aged,2521,1,yes
36,Technician,single,secondary,no,376,no,no,cellular,13,Aug,479,1,-1,0,unknown,Young Adult,2522,1,yes
57,Retired,single,tertiary,no,842,no,no,cellular,13,Aug,284,3,-1,0,unknown,Middle Aged,2523,1,yes
49,Technician,married,tertiary,no,1235,no,no,cellular,13,Aug,354,3,-1,0,unknown,Middle Aged,2524,1,yes
49,Management,married,tertiary,no,1,no,no,telephone,13,Aug,640,2,101,4,success,Middle Aged,2525,1,yes
37,Management,married,tertiary,no,1276,no,no,cellular,14,Aug,156,2,-1,0,unknown,Young Adult,2526,1,yes
46,Unemployed,single,tertiary,no,44,no,no,cellular,14,Aug,225,1,-1,0,unknown,Middle Aged,2527,1,yes
26,Admin,single,secondary,no,255,no,no,cellular,14,Aug,209,2,106,2,success,Young Adult,2528,1,yes
47,Unemployed,married,secondary,no,926,no,no,cellular,14,Aug,436,1,403,5,success,Middle Aged,2529,1,yes
36,Management,married,primary,no,1506,no,no,cellular,14,Aug,326,3,-1,0,unknown,Young Adult,2530,1,yes
37,Student,single,unknown,no,444,no,no,cellular,14,Aug,137,1,102,5,success,Young Adult,2531,1,yes
62,Management,married,tertiary,no,557,no,no,cellular,14,Aug,185,1,-1,0,unknown,Elderly,2532,1,yes
26,Blue-Collar,single,secondary,no,535,no,no,cellular,14,Aug,125,1,-1,0,unknown,Young Adult,2533,1,yes
45,Management,married,tertiary,no,2671,no,no,cellular,14,Aug,94,4,-1,0,unknown,Middle Aged,2534,1,yes
63,Technician,married,secondary,no,896,yes,no,cellular,14,Aug,276,2,-1,0,unknown,Elderly,2535,1,yes
25,Management,single,tertiary,no,528,no,no,cellular,14,Aug,201,1,-1,0,unknown,Young Adult,2536,1,yes
60,Retired,married,unknown,no,209,no,no,cellular,14,Aug,391,3,106,1,failure,Elderly,2537,1,yes
44,Management,married,tertiary,no,226,yes,no,cellular,14,Aug,190,3,270,3,failure,Middle Aged,2538,1,yes
33,Unemployed,single,tertiary,no,1974,no,no,cellular,14,Aug,498,2,191,1,failure,Young Adult,2539,1,yes
39,Entrepreneur,married,tertiary,no,942,yes,no,cellular,14,Aug,880,3,267,1,other,Young Adult,2540,1,yes
46,Blue-Collar,married,unknown,no,336,yes,no,cellular,14,Aug,260,3,457,1,other,Middle Aged,2541,1,yes
42,Admin,married,primary,no,-306,yes,no,cellular,17,Aug,308,1,459,1,success,Middle Aged,2542,1,yes
56,Management,married,unknown,no,4623,no,no,cellular,17,Aug,348,1,-1,0,unknown,Middle Aged,2543,1,yes
82,Retired,married,secondary,no,276,no,no,telephone,17,Aug,199,1,-1,0,unknown,Elderly,2544,1,yes
77,Retired,married,tertiary,no,0,no,no,cellular,17,Aug,286,1,-1,0,unknown,Elderly,2545,1,yes
36,Services,single,tertiary,no,1189,no,no,cellular,17,Aug,220,1,-1,0,unknown,Young Adult,2546,1,yes
35,Management,single,tertiary,no,431,no,no,cellular,17,Aug,343,2,397,1,failure,Young Adult,2547,1,yes
50,Technician,married,secondary,no,2218,yes,no,cellular,17,Aug,711,1,-1,0,unknown,Middle Aged,2548,1,yes
62,Retired,married,secondary,no,1495,no,no,cellular,17,Aug,606,1,196,1,success,Elderly,2549,1,yes
26,Management,single,tertiary,no,828,yes,no,cellular,17,Aug,156,1,199,1,failure,Young Adult,2550,1,yes
55,Management,married,tertiary,no,12972,no,no,telephone,18,Aug,205,1,-1,0,unknown,Middle Aged,2551,1,yes
22,Student,single,secondary,no,948,no,no,telephone,18,Aug,215,1,197,2,failure,Young Adult,2552,1,yes
30,Student,single,secondary,no,48,no,no,cellular,18,Aug,161,1,173,1,failure,Young Adult,2553,1,yes
34,Housemaid,married,tertiary,no,0,no,no,cellular,18,Aug,148,1,84,2,failure,Young Adult,2554,1,yes
31,Management,married,tertiary,no,537,yes,no,cellular,18,Aug,216,1,-1,0,unknown,Young Adult,2555,1,yes
55,Technician,married,secondary,no,1938,no,yes,cellular,18,Aug,193,1,386,3,success,Middle Aged,2556,1,yes
49,Technician,single,secondary,no,9131,yes,no,cellular,18,Aug,532,1,461,5,failure,Middle Aged,2557,1,yes
67,Retired,divorced,tertiary,no,443,no,no,cellular,18,Aug,441,1,-1,0,unknown,Elderly,2558,1,yes
43,Admin,married,secondary,no,132,no,no,cellular,19,Aug,574,1,84,3,success,Middle Aged,2559,1,yes
25,Technician,single,tertiary,no,3411,no,no,cellular,19,Aug,225,2,-1,0,unknown,Young Adult,2560,1,yes
59,Retired,divorced,secondary,no,1,no,no,cellular,19,Aug,335,1,-1,0,unknown,Middle Aged,2561,1,yes
44,Admin,married,secondary,no,10905,no,no,cellular,19,Aug,240,2,271,1,other,Middle Aged,2562,1,yes
42,Management,married,tertiary,no,976,no,no,cellular,19,Aug,164,1,-1,0,unknown,Middle Aged,2563,1,yes
29,Management,single,tertiary,no,2531,no,no,cellular,19,Aug,634,1,-1,0,unknown,Young Adult,2564,1,yes
32,Management,married,tertiary,no,1270,no,no,cellular,19,Aug,232,3,-1,0,unknown,Young Adult,2565,1,yes
30,Management,single,tertiary,no,5359,no,no,cellular,19,Aug,145,1,84,2,success,Young Adult,2566,1,yes
38,Technician,married,secondary,no,10596,no,no,cellular,19,Aug,195,1,197,4,other,Young Adult,2567,1,yes
22,Student,single,tertiary,no,691,no,no,cellular,19,Aug,338,1,-1,0,unknown,Young Adult,2568,1,yes
25,Entrepreneur,single,tertiary,no,347,no,no,cellular,20,Aug,267,1,-1,0,unknown,Young Adult,2569,1,yes
34,Self-Employed,single,tertiary,no,9962,no,no,cellular,20,Aug,474,1,-1,0,unknown,Young Adult,2570,1,yes
27,Technician,single,tertiary,no,11862,no,no,cellular,20,Aug,217,1,87,6,failure,Young Adult,2571,1,yes
35,Management,single,tertiary,no,1756,no,no,cellular,20,Aug,195,1,-1,0,unknown,Young Adult,2572,1,yes
45,Housemaid,married,secondary,no,4068,no,no,cellular,20,Aug,184,1,-1,0,unknown,Middle Aged,2573,1,yes
42,Management,married,primary,no,5310,yes,no,cellular,20,Aug,273,1,90,3,success,Middle Aged,2574,1,yes
20,Student,single,secondary,no,215,no,no,cellular,21,Aug,228,4,183,1,other,Young Adult,2575,1,yes
60,Admin,married,secondary,no,106,no,no,cellular,21,Aug,216,3,91,1,success,Elderly,2576,1,yes
47,Management,married,tertiary,no,0,no,yes,cellular,21,Aug,374,1,-1,0,unknown,Middle Aged,2577,1,yes
25,Student,single,secondary,no,469,no,no,cellular,21,Aug,273,1,86,1,other,Young Adult,2578,1,yes
65,Retired,married,secondary,no,2326,no,yes,cellular,21,Aug,276,1,-1,0,unknown,Elderly,2579,1,yes
50,Technician,married,secondary,no,3370,no,no,cellular,21,Aug,531,2,80,2,success,Middle Aged,2580,1,yes
22,Student,single,secondary,no,144,no,no,cellular,21,Aug,116,1,-1,0,unknown,Young Adult,2581,1,yes
43,Admin,single,secondary,no,733,yes,no,cellular,21,Aug,126,1,88,4,success,Middle Aged,2582,1,yes
53,Retired,divorced,tertiary,no,-309,yes,no,cellular,21,Aug,343,2,428,2,success,Middle Aged,2583,1,yes
71,Retired,divorced,secondary,no,5584,no,no,cellular,21,Aug,534,3,-1,0,unknown,Elderly,2584,1,yes
28,Blue-Collar,married,secondary,no,61,yes,no,cellular,21,Aug,744,1,109,3,success,Young Adult,2585,1,yes
59,Unemployed,married,secondary,no,1047,no,no,cellular,21,Aug,438,1,184,3,success,Middle Aged,2586,1,yes
29,Management,single,tertiary,no,265,no,no,cellular,24,Aug,130,2,94,1,success,Young Adult,2587,1,yes
51,Technician,married,secondary,no,117,no,no,cellular,24,Aug,467,2,88,4,other,Middle Aged,2588,1,yes
48,Housemaid,married,tertiary,no,5473,no,no,cellular,24,Aug,232,2,-1,0,unknown,Middle Aged,2589,1,yes
37,Blue-Collar,married,primary,no,106,yes,no,cellular,25,Aug,511,1,392,13,failure,Young Adult,2590,1,yes
37,Technician,married,tertiary,no,127,yes,no,cellular,25,Aug,192,1,193,1,success,Young Adult,2591,1,yes
64,Retired,married,tertiary,no,380,no,no,cellular,25,Aug,479,1,-1,0,unknown,Elderly,2592,1,yes
69,Retired,married,secondary,no,0,no,no,cellular,25,Aug,412,2,-1,0,unknown,Elderly,2593,1,yes
